diameter	daɪ'æmɪtə	daɪ'æmɪtɚ	直径
barn	bɑːn	bɑrn	谷仓； 牲口棚
bark	bɑːk	bɑrk	吠，叫 / 吠声， 叫声； 树皮
loop	luːp	lup	成环， 成圈 / 圈，环，回路；循环
restrain	rɪ'streɪn	rɪ'stren	阻止， 控制； 抑制， 遏制
greedy	'griːdi	'gridi	贪吃的； 贪婪的； 渴望的
awkward	'ɔːkwəd	'ɔkwɚd	笨拙的， 尴尬的； 难操纵的， 使用不便的； 不灵巧的
bare	beə	bɛr	赤裸的；光秃的，无遮盖的；刚刚够的，勉强的 / 露出， 显露
ruin	'ruːɪn	'ruɪn	毁坏 / 毁灭；废墟
crane	kreɪn	kren	起重机， 摄影升降机； 鹤
beard	bɪəd	bɪrd	胡须， 络腮胡子
impatient	ɪm'peɪʃnt	ɪm'peʃnt	不耐烦的， 急躁的
spill	spɪl	spɪl	溢出，洒落 / 溢出
owing	'əuɪŋ	'oɪŋ	应付的， 未付的
collection	kə'lekʃn	kə'lɛkʃən	搜集， 聚集， 积聚； 收集， 收取； 收藏品， 收集的东西
gardener	'gɑːdnə	'gɑrdənɚ	园丁， 花匠
conquest	'kɒŋkwest	'kɑŋkwɛst	攻取， 征服， 克服
finding	'faɪndɪŋ	'faɪndɪŋ	发现； 调查的结果； 裁决
dense	dens	dɛns	密集的， 浓厚的； 密度大的
fortnight	'fɔːtnaɪt	'fɔrtnaɪt	两星期， 十四天
laboratory	lə'bɒrətri	ˈlæbrəˌtɔrɪ	实验室， 研究室
inspect	ɪn'spekt	ɪn'spɛkt	进行检查； 进行视察 / 检查，审查；检阅
campaign	kæm'peɪn	kæm'pen	参加运动； 参加竞选 / 战役；运动
systematical	ˌsɪstə'mætɪk(l)	,sistə'mætikl	有系统的， 有计划的
vital	'vaɪtl	'vaɪtl	致命的， 生死攸关的； 极其重要的； 生命的， 有生命力的
conflict	'kɒnflɪkt	'kɑnflɪkt	冲突， 抵触 / 冲突， 抵触， 争论； 战斗， 战争
farewell	ˌfeə'wel	,fɛr'wɛl	告别， 欢送会
allow	ə'lau	ə'laʊ	允许， 准许； 同意给； 承认； 允许…进入
appliance	ə'plaɪəns	ə'plaɪəns	用具， 器具， 器械； 家电
mass	mæs	mæs	大量的，大规模的 / 聚集， 集中 / 众多，大量；团，块，堆；群众；质量
lord	lɔːd	lɔrd	领主， 君主， 贵族
detect	dɪ'tekt	dɪ'tɛkt	察觉， 发觉； 侦查出
amateur	'æmətə	ˈæmətər	业余爱好的， 业余的； 外行的 / 业余爱好者；外行
poisonous	'pɔɪzənəs	'pɔɪzənəs	有毒的； 恶毒的
condemn	kən'dem	kən'dɛm	谴责， 指责； 判…刑， 宣告…有罪
beast	biːst	bist	兽， 野兽， 牲畜； 凶残的人， 令人厌憎的人
assistance	ə'sɪstəns	ə'sɪstəns	协助， 援助
commerce	'kɒmɜːs	'kɑmɝs	商业， 贸易； 社交
gesture	'dʒestʃə	'dʒɛstʃɚ	做手势 / 姿势，手势，姿态
admit	əd'mɪt	əd'mɪt	承认， 供认； 准许…进入
poem	'pəuɪm	'poəm	诗
interest	'ɪntrəst;'ɪntrest	'ɪntrəst	兴趣；利益，利害关系；利息 / 使感兴趣
gulf	gʌlf	ɡʌlf	海湾； 巨大的分歧
poet	'pəuɪt	'poət	诗人
definition	ˌdefɪ'nɪʃn	,dɛfɪ'nɪʃən	定义， 释义， 定界； 清晰， 鲜明
shave	ʃeɪv	ʃev	剃，刮，刨，削；修面，刮脸 / 修面， 刮脸
organic	ɔː'gænɪk	ɔr'gænɪk	有机体的， 有机物的
mask	mɑːsk	mæsk	面具，面罩，口罩；伪装 / 遮盖， 掩饰
summary	'sʌməri	'sʌməri	概括的， 概要的； 实时的， 即决的 / 摘要，概要，一览
apply	ə'plaɪ	ə'plaɪ	适用； 申请， 请求； 涂， 敷， 施 / 应用，实施；使用；涂敷；把…施于
inferior	ɪn'fɪəriə	ɪn'fɪrɪɚ	下等的，劣等的；次于…的 / 下级， 下属
steamer	'stiːmə	'stimɚ	轮船， 汽船
recently	'riːsntli	'risntli	最近， 新近
overlook	ˌəuvə'luk	,ovɚ'lʊk	忽视； 宽恕； 俯瞰
politician	ˌpɒlə'tɪʃn	,pɑlə'tɪʃən	政治家， 政客
incredible	ɪn'kredəbl	ɪn'krɛdəbl	不能相信的， 不可信的； 难以置信的， 不可思议的； 惊人的
dramatic	drə'mætɪk	drə'mætɪk	引人注目的， 激动人心的； 突然的
mosquito	mə'skiːtəu	məˈskiːtoʊ	蚊子
guitar	gɪ'tɑː	ɡɪ'tɑr	吉他， 六弦琴
layout	'leɪaut	'leaʊt	布局， 安排， 设计
artificial	ˌɑːtɪ'fɪʃl	,ɑrtɪ'fɪʃl	人工的， 人为的； 矫揉造作的； 模拟的
imaginary	ɪ'mædʒɪnəri	ɪ'mædʒɪnɛri	想象中的， 假想的
removal	rɪ'muːvl	rɪ'muvl	除去， 消除； 移动， 搬迁
formula	'fɔːmjələ	'fɔrmjələ	公式， 方程式； 原则， 方案； 配方
comment	'kɒment	'kɑmɛnt	评论 / 评论，意见，注释；闲话，议论
revolt	rɪ'vəult	rɪ'volt	反叛，起义；反抗，违抗；厌恶，生反感 / 反叛， 起义
disgust	dɪs'gʌst	dɪs'ɡʌst	厌恶， 憎恶
stem	stem	stɛm	起源 / 茎，干；词干 / 堵住， 止住， 停住
sunshine	'sʌnʃaɪn	'sʌnʃaɪn	日光， 阳光
trend	trend	trɛnd	伸向；倾向 / 倾向
achievement	ə'tʃiːvmənt	ə'tʃivmənt	完成； 成就， 成绩
mechanic	mə'kænɪk	mə'kænɪk	技工， 机修工； 力学， 机械学； 过程， 方法， 技术性细节
desirable	dɪ'zaɪərəbl	dɪ'zaɪərəbl	值得向往的， 令人满意的
balcony	'bælkəni	'bælkənɪ	阳台； 楼厅， 楼座
consist	kən'sɪst	kən'sɪst	由…组成； 在于； 一致
preparation	ˌprepə'reɪʃn	,prɛpə'reʃən	准备， 预备； 制剂
reliable	rɪ'laɪəbl	rɪ'laɪəbl	可靠的， 可信赖的
relate	rɪ'leɪt	rɪ'let	有关， 涉及； 符合； 相处 / 使有关联；讲述，叙述
critic	'krɪtɪk	'krɪtɪk	批评家， 爱挑剔的人
elevator	'elɪveɪtə	'ɛlɪvetɚ	电梯， 升降机
grammar	'græmə	'græmɚ	语法； 语法书
enable	ɪ'neɪbl	ɪ'nebl	使能够， 使可能
preliminary	prɪ'lɪmɪnəri	prɪ'lɪmɪnɛri	预备的，初步的 / 初步做法， 起始行为
dependent	dɪ'pendənt	dɪ'pɛndənt	依靠的， 依赖的； 取决于…的
obstacle	'ɒbstəkl	'ɑbstəkl	障碍， 障碍物， 妨碍
profession	prə'feʃn	prə'fɛʃən	职业； 声明， 表白
calculator	'kælkjuleɪtə	'kælkjuletɚ	计算器， 计算者
van	væn	væn	大篷车， 运货车
biology	baɪ'ɒlədʒi	baɪ'ɑlədʒi	生物学， 生态学
worm	wɜːm	wɝm	虫， 蠕虫
compress	kəm'pres	kəm'prɛs	压紧， 压缩
arise	ə'raɪz	ə'raɪz	出现； 由…引起； 起身， 起床
collaborative	kə'læbərətɪv	kə'læbəretɪv	合作的， 协作的， 协力完成的
cherish	'tʃerɪʃ	'tʃɛrɪʃ	珍爱； 怀有
constitute	'kɒnstɪtjuːt	'kɑnstətut	组成， 形成； 设立； 任命
cattle	'kætl	'kætl	牛； 牲口， 家畜
imagination	ɪˌmædʒɪ'neɪʃn	ɪ,mædʒɪ'neʃən	想象， 想象力， 空想； 想象出
resistance	rɪ'zɪstəns	rɪ'zɪstəns	反抗， 抵制； 抵抗力， 抵抗性； 阻力； 电阻
underneath	ˌʌndə'niːθ	,ʌndɚ'niθ	在下面，在底下 / 在…下面，在…底下 / 下部， 底部
nursery	'nɜːsəri	'nɝsəri	托儿所， 保育室； 苗圃
mate	meɪt	met	成为配偶， 交配 / 伙伴，同事；配偶，配对物；大副
convince	kən'vɪns	kən'vɪns	使确信， 使信服， 说服
emperor	'empərə	'ɛmpərɚ	皇帝
prolong	prə'lɒŋ	prəˈlɑːŋ	拉长， 延长
theory	'θɪəri	'θiəri	理论， 原理； 学说； 意见， 看法
distress	dɪ'stres	dɪ'strɛs	忧虑， 痛苦， 悲伤； 不幸
flock	flɒk	flɑk	羊群， 群； 大量
internal	ɪn'tɜːnl	ɪn'tɝnl	内的； 国内的； 内心的
extension	ɪk'stenʃn	ɪk'stɛnʃən	延长部分， 伸展； 电话分机， 分机号码
signature	'sɪgnətʃə	'sɪgnətʃɚ	署名， 签字， 签名
steep	stiːp	stip	险峻的， 陡峭的； 过高的； 急剧的
thumb	θʌm	θʌm	示意要求搭车 / 拇指
republican	rɪ'pʌblɪkən	rɪ'pʌblɪkən	共和政体的；共和党的 / 共和党人
literary	'lɪtərəri	lɪtərɛri	文学的； 文人的， 书卷气的
architect	'ɑːkɪtekt	'ɑrkɪtɛkt	建筑师， 设计师； 缔造者
forehead	'fɔːh3d; 'fɒrɪd	'fɔr'hɛd	额头； 前部
classical	'klæsɪkl	'klæsɪkl	古典的， 经典的
privilege	'prɪvəlɪdʒ	ˈprɪvəlɪdʒ	特权； 优惠
foundation	faun'deɪʃn	faʊn'deʃən	基础；
substitute	'sʌbstɪtjuːt	'sʌbstɪtut	代替人；代用品 / 用…代替
punch	pʌntʃ		猛击；穿孔 / 猛击； 冲床； 穿孔机； 力量， 效力
naturally	'nætʃrəli	'nætʃrəli	当然； 天然地； 天生地
flexibility	ˌfleksə'bɪləti	,flɛksə'bɪləti	灵活性， 机动性， 柔韧性
mysterious	mɪ'stɪəriəs	mɪ'stɪrɪəs	神秘的， 诡秘的
moreover	mɔːr'əuvə	mɔr'ovɚ	而且， 再者， 此外
identity	aɪ'dentətɪ	aɪ'dɛntəti	身份； 个性， 特性； 同一性， 一致性
scatter	'skætə	'skætɚ	撒， 散播； 散开， 驱散
installation	ˌɪnstə'leɪʃn	'ɪnstə'leʃən	安装； 装置， 设施； 就任， 就职
writing	'raɪtɪŋ	'raɪtɪŋ	书写， 写； 著作
federal	'fedərəl	'fɛdərəl	联邦的， 联盟的
violate	'vaɪəleɪt	'vaɪəlet	违反， 违背； 亵渎； 侵犯； 妨碍
verify	'verɪfaɪ	'vɛrɪfaɪ	证实， 查证， 证明
collective	kə'lektɪv	kə'lɛktɪv	集体的，集合性的 / 团体， 集体
excursion	ɪk'skɜːʃn	ɪk'skɝʒn	远足， 短途旅行
steer	stɪə	stɪr	掌舵， 驾驶； 操纵
event	ɪ'vent	ɪ'vɛnt	事件， 大事， 事变
academy	ə'kædəmi	ə'kædəmi	研究会， 学会； 专门学校
undergo	ˌʌndə'gəu	,ʌndɚ'ɡo	经历， 经受， 忍受； 接受
reward	rɪ'wɔːd	rɪ'wɔrd	报答，奖赏；报酬，酬金 / 报答， 酬谢， 奖励
include	ɪn'kluːd	ɪn'klud	包括， 包含
sympathize	'sɪmpəθaɪz	'sɪmpə'θaɪz	同情， 怜悯； 体谅； 赞同
alongside	əˌlɒŋ'saɪd	ə'lɔŋ'saɪd	在旁边，沿着边，并排地 / 在…旁边， 沿着…的边； 和…在一起
swallow	'swɒləu	'swɑlo	燕子；吞，咽 / 吞， 咽； 轻信， 轻易接受； 承受， 使不流露； 咽下口水
agency	'eɪdʒənsi	'edʒənsi	经办， 代理； 代理处； 专门行政部门
coupon	'kuːpɒn	'kupɑn	礼券， 优惠券， 配给券； 联票； 票证
railroad	'reɪlrəud	'relrod	铁路 / 由铁路运输
nucleus	'njuːkliəs	'nuklɪəs	核心； 核
fascinating	'fæsɪneɪtɪŋ	'fæsɪnetɪŋ	迷人的， 有极大吸引力的
abstract	'æbstrækt	'æbstrækt	抽象的，抽象派的 / 摘要， 梗概； 抽象派艺术作品 / 做…的摘要； 提取
sting	stɪŋ	stɪŋ	刺，蜇，叮 / 刺伤处，蜇伤处
haste	heɪst	hest	急速， 急忙； 草率
agenda	ə'dʒendə	ə'dʒɛndə	议事日程
appearance	ə'pɪərəns	ə'pɪrəns	出现， 来到； 外观
liquid	'lɪkwɪd	'lɪkwɪd	液体的； 清澈的； 流畅的 / 液体
culture	'kʌltʃə	'kʌltʃɚ	文化， 文明； 教养； 培养； 培养菌
sleeve	sliːv	sliv	袖子， 袖套
devotion	dɪ'vəuʃn	dɪ'voʃən	献身， 奉献； 忠实； 热爱； 虔诚
anonymous	ə'nɒnɪməs	ə'nɑnəməs	匿名的； 无名的； 无特色的
stir	stɜː	stɝ	搅动；拨动；激动；唤起 / 搅拌， 搅动； 激动， 骚乱
fisherman	'fɪʃəmən	'fɪʃɚmən	渔民， 渔夫
span	spæn	spæn	跨距，一段时间 / 持续， 贯穿； 包括； 横跨， 跨越
insult	ɪn'sʌlt	ɪn'sʌlt	侮辱， 凌辱 / 侮辱， 凌辱
existence	ɪg'zɪstəns	ɪɡ'zɪstəns	存在， 实在， 生存
craft	krɑːft	kræft	工艺， 手艺； 船， 航空器
butcher	'butʃə	ˈbʊtʃər	肉商，肉贩，屠夫 / 屠宰， 残杀
poll	pəul	pol	民意测验；政治选举，大选 / 对…进行民意测验； 获得
minority	maɪ'nɒrəti	maɪ'nɔrəti	少数； 少数民族
pole	pəul	pol	杆； 极， 磁极， 电极
float	fləut	flot	浮动， 漂浮； 飘动
graceful	'greɪsfl	'ɡresfl	优美的， 优雅的； 得体的
fourfold	'fɔːfəuld	'fɔrfold	四倍， 四重 / 四倍的，四重的
preferable	'prefrəbl	'prɛfrəbl	更可取的， 更好的， 更合意的
reference	'refrəns	'rɛfrəns	提到， 论及； 参考； 引文； 参考书目； 证明书， 证明人
frog	frɒg	frɔɡ	蛙
spite	spaɪt	spaɪt	恶意，怨恨 / 刁难， 欺侮
chamber	'tʃeɪmbə	ˈtʃeɪmbər	会议室， 会所； 房间； 腔， 室
arrange	ə'reɪndʒ	ə'rendʒ	安排， 准备， 整理
coarse	kɔːs	kɔrs	粗的， 粗糙的； 粗劣的； 粗俗的
nephew	'nevjuː; 'nefjuː	'nɛfju	侄子， 外甥
publicity	pʌb'lɪsəti	pʌb'lɪsəti	公众的注意， 名声； 宣传， 宣扬
depart	dɪ'pɑːt	dɪ'pɑrt	离开， 起程， 出发
exaggerate	ɪg'zædʒəreɪt	ɪɡ'zædʒəret	夸大， 夸张
imply	ɪm'plaɪ	ɪm'plai	暗示， 意指
capture	'kæptʃə	'kæptʃɚ	捕获， 俘获； 夺得
commitment	kə'mɪtmənt	kə'mɪtmənt	承诺， 许诺， 保证； 信奉， 献身； 承担的义务
spade	speɪd	sped	铲， 铁锹
manufacture	ˌmænju'fæktʃə	'mænjə'fæktʃɚ	制造，加工 / 制造， 制造业
sequence	'siːkwəns	'sikwəns	连续， 接续， 一连串； 次序， 顺序
collision	kə'lɪʒn	kə'lɪʒən	碰撞； 冲突， 抵触
qualification	ˌkwɒlɪfɪ'keɪʃn	,kwɑlɪfɪ'keʃən	资格， 资格证明， 合格证书； 限制， 限定
provision	prə'vɪʒn	prə'vɪʒn	供应； 准备； 条款， 规定； 给养， 口粮
recruit	rɪ'kruːt	rɪ'krut	招募，吸收 / 新兵； 新成员
thrust	θrʌst	θrʌst	插；戳，刺 / 戳， 刺； 要点， 要旨； 推力
fame	feɪm	fem	名声， 名望
replacement	rɪ'pleɪsmənt	rɪ'plesmənt	代替， 取代； 更换， 调换； 替代的人
mud	mʌd	mʌd	泥， 泥浆
mug	mʌg	mʌɡ	大杯 / 对…行凶抢劫
pond	pɒnd	pɑnd	池塘
arrival	ə'raɪvl	ə'raɪvəl	到达， 到来； 到达者， 到达物
scientific	ˌsaɪən'tɪfɪk	,saɪən'tɪfɪk	科学的
frequent	'friːkwənt	'frikwənt	时常发生的，常见的 / 常到， 常去
according	ə'kɔːdɪŋ	ə'kɔrdɪŋ	相等的， 一致的， 依…而定的
insure	ɪn'ʃuə	ɪn'ʃʊr	为…投保； 确保
powder	'paudə	'paʊdɚ	粉， 粉末
membership	'membəʃɪp	'mɛmbɚʃɪp	会员身份， 会籍； 全体会员， 会员数
error	'erə	'ɛrɚ	错误， 谬误， 差错
platform	'plætfɔːm	'plæt'fɔrm	平台， 站台， 讲台； 纲领， 宣言
network	'netwɜːk	'nɛtwɝk	网状物； 广播网， 电视网； 网络
jealous	'dʒeləs	'dʒɛləs	妒忌的， 猜疑的； 精心守护的
rust	rʌst	rʌst	生锈， 氧化 / 铁锈
trace	treɪs	tres	痕迹；丝毫，少许 / 跟踪； 追溯； 描摹
Negro	'niːgrəu	'nigro	黑人
modernization	ˌmɒdənaɪ'zeɪʃn	,mɑdɚnə'zeʃən	现代化
grave	greɪv	ɡrev	严重的； 严肃的 / 坟墓
criminology	ˌkrɪmɪ'nɒlədʒi	,krɪmɪ'nɑlədʒi	犯罪学， 刑事学
advantage	əd'vɑːntɪdʒ	əd'væntɪdʒ	优点， 优势， 好处
assistant	ə'sɪstənt	ə'sɪstənt	助理的， 辅助的 / 助手，助理，助教
inn	ɪn	ɪn	小旅店， 小酒店
instead	ɪn'sted	ɪn'stɛd	作为替代； 却， 反而
controversy	'kɒntrəvɜːsi	ˈkɑntrəvɝ​sɪ	争论， 辩论
command	kə'mɑːnd	kə'mænd	命令， 指挥， 控制
newsstand	'njuːzstænd	'njʊz,stænd	报摊， 杂志摊
worthless	'wɜːθləs	ˈwərthləs	无价值的， 无用的
performance	pə'fɔːməns	pɚ'fɔrməns	演出； 执行， 完成； 工作情况， 表现； 工作性能
dessert	dɪ'zɜːt	dɪ'zɝt	甜食， 点心
ambassador	æm'bæsədə	æm'bæsədɚ	大使， 使节， 派驻国际组织的代表
anticipate	æn'tɪsɪpeɪt	æn'tɪsə'pet	预料， 预期， 期望； 先于…行动； 提前使用
variable	'veəriəbl	'vɛrɪəbl	易变的 / 变量
temple	'templ	'tɛmpl	圣堂， 神殿， 庙宇
growth	grəuθ	ɡroθ	增长， 增长量； 生长， 生长物
landscape	'lændskeɪp	ˈlændskep	风景，景色；风景画；全景 / 美化…的景观
weave	wiːv	wiv	织， 编
carrot	'kærət	'kærət	胡萝卜
normally	'nɔːməli	'nɔrmli	通常； 正常地
exception	ɪk'sepʃn	ɪk'sɛpʃən	例外， 除外
vague	veɪg	veɡ	模糊的， 含糊的
temporary	'temprəri	ˈtempəreri	暂时的， 临时的
fare	feə	fɛr	进展 / 车费，船费，票价
desperate	'despərət	'dɛspərət	拼死的， 不顾一切的； 绝望的； 极需要的
leading	'liːdɪŋ	'lidɪŋ	指导的， 带头的； 最主要的； 饰演主角的
awful	'ɔːfl	'ɔfl	令人不愉快的， 难过的； 非常的， 极大的
accuracy	'ækjərəsi	'ækjərəsi	准确， 精确
handy	'hændi	'hændi	手边的， 便于使用的
urge	ɜːdʒ	ɝdʒ	鼓励；推进，催促；竭力主张，强烈要求 / 冲动， 强烈的欲望
resolution	ˌrezə'luːʃn	,rɛzə'luʃən	正式决定， 决议； 决心， 决意； 解决， 解答； 分辨率， 清晰度
via	'vaɪə;'viːə	ˈvaɪə, ˈviə	经过， 通过
setting	'setɪŋ	'sɛtɪŋ	环境， 背景， 布景； 调节， 设定的位置
score	skɔː	skɔ	得， 给…打分； 画线于， 做记号于； 赢得 / 得分，比数，成绩；二十
quote	kwəut	kwot	引用，援引 / 引文， 引语； 报价， 牌价； 引号
graduate	ˈɡradʒʊeɪt	ˈɡrædʒuˌet	研究生的 / 毕业 / 毕业生；研究生
famine	'fæmɪn	'fæmɪn	饥荒； 严重的缺乏
gramme	græm	ɡræm	gram的英式拼法
absent	'æbsənt	ˈæbsnt;(for v.)əbˈsɛnt	缺席的， 不在场的； 缺乏的， 不存在的； 心不在焉的
rag	ræg	ræɡ	破布， 碎布； 破旧衣服
visual	'vɪʒuəl	'vɪʒʊəl	看得见的 / 视觉资料
understanding	ˌʌndə'stændɪŋ	,ʌndɚ'stændɪŋ	体谅的， 宽容的， 通情达理的 / 理解，理解力；谅解；协议；相互理解，融洽
empire	'empaɪə	'ɛmpaɪr	帝国
educate	'edʒʊkeɪt	'ɛdʒuket	教育， 培养， 训练
fairy	'feəri	'fɛri	小精灵， 小仙子
ashamed	ə'ʃeɪmd	ə'ʃemd	惭愧的， 羞耻的， 害臊的
instruct	ɪn'strʌkt	ɪn'strʌkt	指示， 命令； 通知； 教授， 训练
rat	ræt	ræt	鼠
mayor	meə	'meɚ	市长
virtually	'vɜːtʃuəli	ˈvɜrtʃuəli	实际上， 事实上
fairly	'feəli	'fɛrli	相当， 尚可， 还； 公平地
handwriting	'hændraɪtɪŋ	'hænd'raɪtɪŋ	笔迹， 手迹； 书法
merchant	'mɜːtʃənt	'mɝtʃənt	商人
raw	rɔː	rɔ	自然状态的， 未加工过的； 生的； 未经分析的， 原始的； 生疏无知的， 未经训练的； 露肉而刺痛的
proportional	prə'pɔːʃənl	prə'pɔrʃənl	比例的， 成比例的
economy	ɪ'kɒnəmi	ɪˈkɑnəmɪ	经济； 节约， 节省
community	kə'mjuːnəti	kəˈmjunətɪ	社区， 社会， 公社； 团体， 界； 群落
packet	'pækɪt	'pækɪt	小包， 小盒
version	'vɜːʃn;'vɜːʒn	'vɝʒn	译本； 说法； 改写本
airport	'eəpɔːt	'ɛrpɔrt	机场， 航空港
courtyard	'kɔːtjɑːd	'kɔrtjɑrd	庭院， 院子
nationality	ˌnæʃə'næləti	,næʃə'næləti	国籍； 民族
selection	sɪ'lekʃn	sɪ'lɛkʃən	选择， 挑选； 被挑选出来的人， 精选品； 可供选择的东西
institute	'ɪnstɪtjuːt	'ɪnstɪtut	研究所，学院 / 建立， 设立
aboard	ə'bɔːd	ə'bɔrd	在船上， 上船
endure	ɪn'djuə	ɪn'dʊr	忍受， 容忍； 持久， 持续
detail	'diːteɪl	dɪˈtel	细节，枝节；零件 / 详细说明
shortly	'ʃɔːtli	'ʃɔrtli	立刻， 不久； 不耐烦地； 简短地
hobby	'hɒbi	'hɑbi	业余爱好， 癖好
appropriate	ə'prəupriət	əˈproprɪət;(for v.) əˈproprɪet	适当的， 恰当的
providing	prə'vaɪdɪŋ	prə'vaɪdɪŋ	倘若
fate	feɪt	fet	命运， 天数
throat	θrəut	θrot	咽喉， 喉咙； 嗓音
utility	juː'tɪləti	ju'tɪləti	效用， 有用， 实用； 公用事业
immediately	ɪ'miːdiətli	ɪ'midɪətli	立即， 马上； 直接地， 紧接地
manual	'mænjuəl	'mænjuəl	用手的；手工做的 / 手册， 指南
measurement	'meʒəmənt	'mɛʒɚmənt	衡量， 测量； 尺寸， 大小
optimistic	ˌɒptɪ'mɪstɪk	,ɑptɪ'mɪstɪk	乐观的， 乐观主义的
vocabulary	və'kæbjələri	və'kæbjəlɛri	词汇表， 词汇， 语汇
retire	rɪ'taɪə	rɪ'taɪɚ	退休， 退役； 退下， 退出， 撤退； 就寝
aspect	'æspekt	'æspɛkt	方面； 朝向， 方向； 样子， 外表
particle	'pɑːtɪkl	'pɑrtɪkl	粒子， 微粒； 小品词， 语助词
aggressive	ə'gresɪv	ə'ɡrɛsɪv	侵略的， 好斗的； 敢做敢为的； 有进取心的
behavior	bɪ'heɪvjə	bɪ'hevjɚ	行为， 举止， 表现
musician	mju'zɪʃn	mjʊ'zɪʃən	音乐家， 乐师
minimize	'mɪnɪmaɪz	'mɪnɪmaɪz	将…减少； 最小化
descend	dɪ'send	dɪ'sɛnd	下来， 下降； 下倾
saint	seɪnt	sent	圣徒； 圣人， 道德高尚的人； [用于人名或地名等前]圣
density	'densəti	'dɛnsəti	密集， 稠密； 密度
logical	'lɒdʒɪkl	'lɑdʒɪkl	逻辑的， 合乎常理的
oblige	ə'blaɪdʒ	ə'blaɪdʒ	迫使； 施恩于， 帮…的忙； 使感激
slam	slæm	slæm	砰地关上；猛力拉，砰地放下；猛烈抨击 / 砰的一声
characterize	'kærəktəraɪz	'kærəktə'raɪz	成为…的特征， 以…为特征； 描绘的特性， 描述
swing	swɪŋ	swɪŋ	摇摆，回转；突然转向 / 摇摆； 秋千
ridiculous	rɪ'dɪkjələs	rɪ'dɪkjələs	荒谬的， 可笑的
handbag	'hændbæg	'hænd'bæg	手提包
invasion	ɪn'veɪʒn	ɪn'veʒn	入侵， 侵略， 侵犯
spin	spɪn	spɪn	旋转；晕眩；纺，织；绞干，甩干 / 旋转， 自转
severe	sɪ'vɪə	səˈvɪr	严重的； 严厉的， 严格的； 严峻的， 艰难的； 朴素的， 不加装饰的
emerge	i'mɜːdʒ	ɪ'mɝdʒ	出现， 涌现， 冒出
shallow	'ʃæləu	'ʃælo	浅的；浅薄的 / 浅滩， 浅水处
lease	liːs	lis	租约，租契 / 出租； 租得， 租有
exploit	ˈeksplɔɪt;ɪkˈsplɔɪt	ɛksplɔɪt; ɪkˈsplɔɪt	剥削； 利用； 开拓 / 业绩， 功绩
slap	slæp	slæp	掴，掌击，拍；啪的一声放 / 掴， 掌击， 拍
spit	spɪt	spɪt	吐唾沫，吐出 / 唾沫， 唾液
scout	skaut	skaʊt	侦察， 寻找 / 侦察员，侦察机，侦察舰；童子军
anniversary	ˌænɪ'vɜːsəri	,ænɪ'vɝsəri	周年纪念日
register	'redʒɪstə	'rɛdʒɪstɚ	登记， 注册； 指示， 自动记下； 流露； 表示， 表达； 把挂号 / 登记；登记表
restless	'restləs	'rɛstləs	焦躁不安的； 静不下来的， 运动不止的
persuasive	pə'sweɪsɪv	pɚ'swesɪv	劝诱的； 有说服力的
fleet	fliːt	flit	舰队， 船队
communicate	kə'mjuːnɪkeɪt	kə'mjunɪket	通讯； 交际， 交流； 连接， 相通； 传达， 传播； 传染
evidence	'evɪdəns	'ɛvɪdəns	根据， 证据； 证人
saddle	'sædl	'sædl	鞍，鞍状物；车座 / 给…装鞍； 使承担任务
rural	'ruərəl	'rʊrəl	农村的， 乡村的
official	ə'fɪʃl	əˈfɪʃəl; oʊˈfɪʃəl	官员的；官方的，正式的 / 官员， 行政人员， 高级人员
historical	hɪ'stɒrɪkl	hɪ'stɔrɪkl	历史的， 有关历史的
repetition	ˌrepə'tɪʃn	'rɛpə'tɪʃən	重复， 反复
fortunately	'fɔːtʃənətli	'fɔrtʃənətli	幸运地； 幸亏
acid	'æsɪd	'æsɪd	酸的， 酸性的 / 酸
transmission	trænz'mɪʃn; træns'mɪʃn	træns'mɪʃən	传播， 发射； 传送， 传递； 传染
shortage	'ʃɔːtɪdʒ	'ʃɔrtɪdʒ	不足， 缺少
discrimination	dɪsˌkrɪmɪ'neɪʃn	dɪ,skrɪmɪ'neʃən	区别， 辨别； 识别力； 差别对待， 歧视
female	'fiːmeɪl	'fimel	雌的； 女的 / 雌性动物；女子
microphone	'maɪkrəfəun	'maɪkrə'fon	扩音器， 话筒， 麦克风
swift	swɪft	swɪft	快的； 反应快的； 敏捷的
surrender	sə'rendə	sə'rɛndɚ	交出， 放弃； 投降
faint	feɪnt	fent	不清楚的，模糊的 / 晕倒，昏厥 / 昏厥
world-wide	'wɜːldwaɪd	'wə:ldwaid	遍及全球的
minister	'mɪnɪstə	'mɪnɪstɚ	部长， 大臣； 公使， 外交使节； 牧师
pose	pəuz	poz	摆姿势；假装，装腔作势 / 使摆好姿势；造成，引起；提出，陈述 / 样子， 姿势
remedy	'remədi	'rɛmədi	补救办法，纠正办法；药品；治疗法 / 补救， 纠正； 医治， 治疗
jail	dʒeɪl	dʒel	监狱，看守所 / 监禁， 拘留； 塞满； 卡住； 干扰
consent	kən'sent	kən'sɛnt	同意 / 同意，赞成
insist	ɪn'sɪst	ɪn'sɪst	坚持， 坚决认为； 坚持要求
typewriter	'taɪpraɪtə	'taɪpraɪtɚ	打字机
helpless	'helpləs	'hɛlpləs	无助的； 无能的； 无法抗拒的
respect	rɪ'spekt	rɪ'spɛkt	尊敬；尊重；问候；方面 / 尊敬； 尊重
